"","V1","V2","V3","V4","V5","id"
"576",76,1.43,0,0.3225,1,"RA90"
"577",77,1.09,1,-0.3225,1,"RA90"
"578",78,1.095,0,0.3225,1,"RA90"
"579",79,2.096,1,0.3225,0,"RA90"
"580",80,1.519,1,0.3225,0,"RA90"
"581",81,1.997,1,0.3225,0,"RA90"
"582",82,1.57,1,-0.3225,1,"RA90"
"583",83,1.634,0,0.3225,1,"RA90"
"584",84,2.267,1,0.3225,0,"RA90"
"585",85,2.194,0,0.3225,1,"RA90"
"586",86,1.512,0,0.3225,1,"RA90"
"587",87,1.684,1,0.3225,0,"RA90"
"588",88,1.252,0,0.3225,1,"RA90"
"589",89,1.203,0,0.3225,1,"RA90"
"590",90,1.966,0,0.3225,1,"RA90"
"591",91,1.492,1,-0.3225,1,"RA90"
"592",92,1.24,1,-0.3225,1,"RA90"
"593",93,1.053,1,0.3225,0,"RA90"
"594",94,1.763,0,0.3225,1,"RA90"
"595",95,2.104,0,0.3225,1,"RA90"
"596",96,2.942,1,-0.3225,1,"RA90"
"597",97,1.431,0,0.3225,1,"RA90"
"598",98,1.712,0,0.3225,1,"RA90"
"599",99,1.502,1,0.3225,0,"RA90"
"600",100,2.08,1,0.3225,0,"RA90"
"601",1,2.04,0,0.3225,1,"RA90"
"602",2,1.168,0,0.3225,1,"RA90"
"603",3,1.041,0,0.3225,1,"RA90"
"604",4,1.121,0,0.3225,1,"RA90"
"605",5,1.112,1,0.3225,0,"RA90"
"606",6,1.231,0,0.3225,1,"RA90"
"607",7,1.452,0,0.3225,1,"RA90"
"608",8,1.317,0,0.3225,1,"RA90"
"609",9,0.854,0,0.3225,1,"RA90"
"610",10,1.051,0,0.3225,1,"RA90"
"611",11,1.448,0,0.3225,1,"RA90"
"612",12,1.355,0,0.3225,1,"RA90"
"613",13,1.007,0,0.3225,1,"RA90"
"614",14,1.348,0,0.3225,1,"RA90"
"615",15,1.842,0,-0.3225,0,"RA90"
"616",16,1.529,0,-0.3225,0,"RA90"
"617",17,1.921,1,0.3225,0,"RA90"
"618",18,1.946,0,0.3225,1,"RA90"
"619",19,1.763,1,0.3225,0,"RA90"
"620",20,1.202,0,0.3225,1,"RA90"
"621",21,1.007,0,0.3225,1,"RA90"
"622",22,1.472,0,0.3225,1,"RA90"
"623",23,1.421,0,0.3225,1,"RA90"
"624",24,1.241,1,-0.3225,1,"RA90"
"625",25,1.304,1,-0.3225,1,"RA90"
"626",26,1.129,1,0.3225,0,"RA90"
"627",27,1.444,1,0.3225,0,"RA90"
"628",28,2.216,1,0.3225,0,"RA90"
"629",29,1.842,1,0.3225,0,"RA90"
"630",30,2.293,1,0.3225,0,"RA90"
"631",31,1.713,0,0.3225,1,"RA90"
"632",32,1.652,1,-0.3225,1,"RA90"
"633",33,1.129,0,0.3225,1,"RA90"
"634",34,1.486,1,0.3225,0,"RA90"
"635",35,2.377,1,0.3225,0,"RA90"
"636",36,1.111,1,-0.3225,1,"RA90"
"637",37,1.036,1,0.3225,0,"RA90"
"638",38,1.538,0,-0.3225,0,"RA90"
"639",39,1.13,0,0.3225,1,"RA90"
"640",40,1.368,1,0.3225,0,"RA90"
"641",41,1.077,1,-0.3225,1,"RA90"
"642",42,1.326,1,0.3225,0,"RA90"
"643",43,2.013,1,0.3225,0,"RA90"
"644",44,1.489,0,0.3225,1,"RA90"
"645",45,1.771,0,0.3225,1,"RA90"
"646",46,2.565,1,0.3225,0,"RA90"
"647",47,1.973,0,0.3225,1,"RA90"
"648",48,1.614,1,0.3225,0,"RA90"
"649",49,1.266,0,0.3225,1,"RA90"
"650",50,1.77,1,0.3225,0,"RA90"
"651",51,1.439,0,0.3225,1,"RA90"
"652",52,1.416,1,-0.3225,1,"RA90"
"653",53,1.577,1,0.3225,0,"RA90"
"654",54,1.412,0,0.3225,1,"RA90"
"655",55,1.745,1,0.3225,0,"RA90"
"656",56,1.292,0,0.3225,1,"RA90"
"657",57,1.628,0,-0.3225,0,"RA90"
"658",58,1.225,1,0.3225,0,"RA90"
"659",59,1.622,0,0.3225,1,"RA90"
"660",60,1.403,0,0.3225,1,"RA90"
"661",61,1.772,1,-0.3225,1,"RA90"
"662",62,1.255,0,0.3225,1,"RA90"
"663",63,1.099,1,-0.3225,1,"RA90"
"664",64,1.131,1,0.3225,0,"RA90"
"665",65,2.017,1,-0.3225,1,"RA90"
"666",66,1.239,1,0.3225,0,"RA90"
"667",67,1.31,0,0.3225,1,"RA90"
"668",68,1.385,0,0.3225,1,"RA90"
"669",69,2.856,0,0.3225,1,"RA90"
"670",70,1.875,0,-0.3225,0,"RA90"
"671",71,1.088,1,-0.3225,1,"RA90"
"672",72,1.183,0,0.3225,1,"RA90"
"673",73,1.347,0,0.3225,1,"RA90"
"674",74,1.336,0,0.3225,1,"RA90"
"675",75,1.054,1,-0.3225,1,"RA90"
"676",76,1.032,0,0.3225,1,"RA90"
"677",77,2.067,0,-0.3225,0,"RA90"
"678",78,2.21,1,-0.3225,1,"RA90"
"679",79,1.387,0,0.3225,1,"RA90"
"680",80,1.489,1,0.3225,0,"RA90"
"681",81,1.261,0,0.3225,1,"RA90"
"682",82,1.331,0,0.3225,1,"RA90"
"683",83,1.302,1,0.3225,0,"RA90"
"684",84,2.053,0,0.3225,1,"RA90"
"685",85,1.595,0,0.3225,1,"RA90"
"686",86,2.57,0,-0.3225,0,"RA90"
"687",87,1.135,0,0.3225,1,"RA90"
"688",88,1.345,1,0.3225,0,"RA90"
"689",89,1.053,0,0.3225,1,"RA90"
"690",90,1.749,1,0.3225,0,"RA90"
"691",91,2.045,1,-0.3225,1,"RA90"
"692",92,1.828,0,0.3225,1,"RA90"
"693",93,2.046,0,0.3225,1,"RA90"
"694",94,2.011,1,0.3225,0,"RA90"
"695",95,2.068,1,0.3225,0,"RA90"
"696",96,2.173,1,0.3225,0,"RA90"
"697",97,1.884,0,0.3225,1,"RA90"
"698",98,1.999,0,0.3225,1,"RA90"
"699",99,1.968,0,0.3225,1,"RA90"
"700",100,2.548,0,0.3225,1,"RA90"
"701",1,7.705,0,0.3225,1,"RA90"
"702",2,2.19,1,0.3225,0,"RA90"
"703",3,1.077,0,0.3225,1,"RA90"
"704",4,1.016,1,-0.3225,1,"RA90"
"705",5,1.103,1,-0.3225,1,"RA90"
"706",6,1.144,0,0.3225,1,"RA90"
"707",7,1.386,1,0.3225,0,"RA90"
"708",8,1.695,1,-0.3225,1,"RA90"
"709",9,1.518,0,0.3225,1,"RA90"
"710",10,1.378,0,0.3225,1,"RA90"
"711",11,1.366,1,0.3225,0,"RA90"
"712",12,1.684,1,0.3225,0,"RA90"
"713",13,2.063,0,-0.3225,0,"RA90"
"714",14,1.013,0,0.3225,1,"RA90"
"715",15,1.217,0,-0.3225,0,"RA90"
"716",16,0.994,0,0.3225,1,"RA90"
"717",17,1.219,1,0.3225,0,"RA90"
"718",18,0.976,0,0.3225,1,"RA90"
"719",19,1.037,0,0.3225,1,"RA90"
"720",20,0.994,0,0.3225,1,"RA90"
"721",21,1.802,0,0.3225,1,"RA90"
"722",22,2.212,1,0.3225,0,"RA90"
"723",23,2.142,0,0.3225,1,"RA90"
"724",24,1.817,1,0.3225,0,"RA90"
"725",25,1.618,1,0.3225,0,"RA90"
"726",26,1.304,0,0.3225,1,"RA90"
"727",27,1.655,1,0.3225,0,"RA90"
"728",28,1.116,0,0.3225,1,"RA90"
"729",29,0.981,0,0.3225,1,"RA90"
"730",30,0.966,0,0.3225,1,"RA90"
"731",31,1.1,1,0.3225,0,"RA90"
"732",32,1.141,1,-0.3225,1,"RA90"
"733",33,2.332,1,-0.3225,1,"RA90"
"734",34,2.116,1,0.3225,0,"RA90"
"735",35,1.333,1,0.3225,0,"RA90"
"736",36,1.306,0,0.3225,1,"RA90"
"737",37,1.225,0,0.3225,1,"RA90"
"738",38,0.893,0,0.3225,1,"RA90"
"739",39,1.266,0,0.3225,1,"RA90"
"740",40,1.148,1,-0.3225,1,"RA90"
"741",41,1.481,0,0.3225,1,"RA90"
"742",42,2.924,0,0.3225,1,"RA90"
"743",43,1.191,1,0.3225,0,"RA90"
"744",44,1.168,0,0.3225,1,"RA90"
"745",45,1.395,1,0.3225,0,"RA90"
"746",46,0.999,0,-0.3225,0,"RA90"
"747",47,1.801,0,-0.3225,0,"RA90"
"748",48,1.303,0,0.3225,1,"RA90"
"749",49,1.509,0,0.3225,1,"RA90"
"750",50,1.486,0,0.3225,1,"RA90"
"751",51,2.054,0,0.3225,1,"RA90"
"752",52,1.597,0,0.3225,1,"RA90"
"753",53,1.727,0,0.3225,1,"RA90"
"754",54,2.567,1,-0.3225,1,"RA90"
"755",55,1.374,1,-0.3225,1,"RA90"
"756",56,1.276,1,0.3225,0,"RA90"
"757",57,1.732,0,0.3225,1,"RA90"
"758",58,1.91,1,0.3225,0,"RA90"
"759",59,1.16,0,0.3225,1,"RA90"
"760",60,2.854,1,0.3225,0,"RA90"
"761",61,1.214,1,-0.3225,1,"RA90"
"762",62,1.666,1,-0.3225,1,"RA90"
"763",63,1.103,1,-0.3225,1,"RA90"
"764",64,1.432,1,-0.3225,1,"RA90"
"765",65,1.662,0,0.3225,1,"RA90"
"766",66,1.403,0,0.3225,1,"RA90"
"767",67,1.507,1,-0.3225,1,"RA90"
"768",68,1.303,0,0.3225,1,"RA90"
"769",69,1.129,0,0.3225,1,"RA90"
"770",70,2.085,0,0.3225,1,"RA90"
"771",71,1.996,0,0.3225,1,"RA90"
"772",72,1.413,0,0.3225,1,"RA90"
"773",73,1.37,0,0.3225,1,"RA90"
"774",74,2.185,0,0.3225,1,"RA90"
"775",75,2.43,0,0.3225,1,"RA90"
"776",76,2.648,0,0.3225,1,"RA90"
"777",77,2.092,0,0.3225,1,"RA90"
"778",78,2.08,1,0.3225,0,"RA90"
"779",79,1.293,0,0.3225,1,"RA90"
"780",80,1.664,0,0.3225,1,"RA90"
"781",81,1.276,0,0.3225,1,"RA90"
"782",82,1.64,0,0.3225,1,"RA90"
"783",83,1.966,0,0.3225,1,"RA90"
"784",84,1.806,0,0.3225,1,"RA90"
"785",85,1.909,1,0.3225,0,"RA90"
"786",86,1.498,1,0.3225,0,"RA90"
"787",87,1.584,1,0.3225,0,"RA90"
"788",88,1.817,1,0.3225,0,"RA90"
"789",89,2.738,1,0.3225,0,"RA90"
"790",90,2.115,1,-0.3225,1,"RA90"
"791",91,1.361,1,0.3225,0,"RA90"
"792",92,1.978,1,0.3225,0,"RA90"
"793",93,2.668,0,-0.3225,0,"RA90"
"794",94,1.729,0,0.3225,1,"RA90"
"795",95,1.669,1,0.3225,0,"RA90"
"796",96,1.231,0,0.3225,1,"RA90"
"797",97,1.998,0,0.3225,1,"RA90"
"798",98,2.634,0,-0.3225,0,"RA90"
"799",99,2.198,0,0.3225,1,"RA90"
"800",100,2.166,0,0.3225,1,"RA90"
"801",1,2.36,1,0.3225,0,"RA90"
"802",2,1.405,1,-0.3225,1,"RA90"
"803",3,1.406,1,0.3225,0,"RA90"
"804",4,1.389,0,-0.3225,0,"RA90"
"805",5,1.087,1,-0.3225,1,"RA90"
"806",6,1.467,1,0.3225,0,"RA90"
"807",7,1.308,1,0.3225,0,"RA90"
"808",8,2.178,1,0.3225,0,"RA90"
"809",9,1.335,0,0.3225,1,"RA90"
"810",10,1.557,1,-0.3225,1,"RA90"
"811",11,1.358,1,-0.3225,1,"RA90"
"812",12,2.084,0,-0.3225,0,"RA90"
"813",13,2.119,0,-0.3225,0,"RA90"
"814",14,1.845,0,0.3225,1,"RA90"
"815",15,2.759,1,0.3225,0,"RA90"
"816",16,1.534,0,0.3225,1,"RA90"
"817",17,1.231,1,-0.3225,1,"RA90"
"818",18,1.036,0,0.3225,1,"RA90"
"819",19,1.345,0,0.3225,1,"RA90"
"820",20,1.091,1,-0.3225,1,"RA90"
"821",21,1.428,0,0.3225,1,"RA90"
"822",22,1.99,0,-0.3225,0,"RA90"
"823",23,2.48,0,0.3225,1,"RA90"
"824",24,1.44,0,0.3225,1,"RA90"
"825",25,1.311,0,-0.3225,0,"RA90"
"826",26,2.021,0,0.3225,1,"RA90"
"827",27,1.96,0,0.3225,1,"RA90"
"828",28,1.183,1,-0.3225,1,"RA90"
"829",29,1.646,1,-0.3225,1,"RA90"
"830",30,1.029,1,-0.3225,1,"RA90"
"831",31,2.008,1,0.3225,0,"RA90"
"832",32,2.071,1,0.3225,0,"RA90"
"833",33,1.334,1,0.3225,0,"RA90"
"834",34,2.156,0,0.3225,1,"RA90"
"835",35,1.47,1,-0.3225,1,"RA90"
"836",36,1.487,1,-0.3225,1,"RA90"
"837",37,1.155,1,-0.3225,1,"RA90"
"838",38,1.263,1,-0.3225,1,"RA90"
"839",39,1.62,1,0.3225,0,"RA90"
"840",40,1.703,1,0.3225,0,"RA90"
"841",41,1.369,1,-0.3225,1,"RA90"
"842",42,1.211,0,0.3225,1,"RA90"
"843",43,1.698,1,0.3225,0,"RA90"
"844",44,1.173,0,-0.3225,0,"RA90"
"845",45,1.729,0,0.3225,1,"RA90"
"846",46,1.135,1,-0.3225,1,"RA90"
"847",47,1.321,0,0.3225,1,"RA90"
"848",48,1.832,0,-0.3225,0,"RA90"
"849",49,1.359,0,0.3225,1,"RA90"
"850",50,1.911,1,0.3225,0,"RA90"
"851",51,1.408,0,0.3225,1,"RA90"
"852",52,1.212,0,-0.3225,0,"RA90"
"853",53,1.433,0,0.3225,1,"RA90"
"854",54,1.283,1,-0.3225,1,"RA90"
"855",55,2.346,1,-0.3225,1,"RA90"
"856",56,1.888,1,-0.3225,1,"RA90"
"857",57,2.115,0,0.3225,1,"RA90"
"858",58,2.662,1,-0.3225,1,"RA90"
"859",59,1.982,0,0.3225,1,"RA90"
"860",60,1.725,0,0.3225,1,"RA90"
"861",61,1.777,0,-0.3225,0,"RA90"
"862",62,2.019,0,0.3225,1,"RA90"
"863",63,2.21,1,0.3225,0,"RA90"
"864",64,2.184,1,-0.3225,1,"RA90"
"865",65,1.426,0,-0.3225,0,"RA90"
"866",66,1.114,1,-0.3225,1,"RA90"
"867",67,1.958,0,-0.3225,0,"RA90"
"868",68,1.252,1,-0.3225,1,"RA90"
"869",69,1.669,0,0.3225,1,"RA90"
"870",70,2.252,0,-0.3225,0,"RA90"
"871",71,0.89,1,0.3225,0,"RA90"
"872",72,1.742,0,-0.3225,0,"RA90"
"873",73,2.142,1,-0.3225,1,"RA90"
"874",74,1.813,1,-0.3225,1,"RA90"
"875",75,1.611,0,-0.3225,0,"RA90"
"876",76,1.967,0,0.3225,1,"RA90"
"877",77,2.07,1,-0.3225,1,"RA90"
"878",78,1.8,0,-0.3225,0,"RA90"
"879",79,2.049,1,-0.3225,1,"RA90"
"880",80,3.062,1,0.3225,0,"RA90"
"881",81,1.232,0,0.3225,1,"RA90"
"882",82,1.351,0,0.3225,1,"RA90"
"883",83,1.3,1,-0.3225,1,"RA90"
"884",84,1.283,0,0.3225,1,"RA90"
"885",85,1.871,0,-0.3225,0,"RA90"
"886",86,2.288,1,0.3225,0,"RA90"
"887",87,2.603,1,0.3225,0,"RA90"
"888",88,1.81,1,-0.3225,1,"RA90"
"889",89,2.098,0,0.3225,1,"RA90"
"890",90,1.592,1,0.3225,0,"RA90"
"891",91,1.058,1,-0.3225,1,"RA90"
"892",92,1.704,1,-0.3225,1,"RA90"
"893",93,1.139,1,-0.3225,1,"RA90"
"894",94,1.466,0,0.3225,1,"RA90"
"895",95,1.447,1,-0.3225,1,"RA90"
"896",96,2.128,0,0.3225,1,"RA90"
"897",97,1.436,0,-0.3225,0,"RA90"
"898",98,1.999,1,0.3225,0,"RA90"
"899",99,1.881,1,-0.3225,1,"RA90"
"900",100,1.282,0,0.3225,1,"RA90"
"901",1,1.588,0,-0.3225,0,"RA90"
"902",2,1.924,1,-0.3225,1,"RA90"
"903",3,1.181,0,0.3225,1,"RA90"
"904",4,2.006,0,0.3225,1,"RA90"
"905",5,2.239,1,-0.3225,1,"RA90"
"906",6,1.419,1,0.3225,0,"RA90"
"907",7,1.271,1,-0.3225,1,"RA90"
"908",8,1.456,1,0.3225,0,"RA90"
"909",9,1.446,0,-0.3225,0,"RA90"
"910",10,1.983,0,-0.3225,0,"RA90"
"911",11,1.578,0,0.3225,1,"RA90"
"912",12,1.424,0,-0.3225,0,"RA90"
"913",13,1.648,0,0.3225,1,"RA90"
"914",14,2.138,0,0.3225,1,"RA90"
"915",15,1.635,1,-0.3225,1,"RA90"
"916",16,1.997,0,-0.3225,0,"RA90"
"917",17,1.443,1,-0.3225,1,"RA90"
"918",18,1.857,0,-0.3225,0,"RA90"
"919",19,1.543,0,0.3225,1,"RA90"
"920",20,1.384,0,0.3225,1,"RA90"
"921",21,2.01,1,-0.3225,1,"RA90"
"922",22,1.131,0,0.3225,1,"RA90"
"923",23,1.69,1,0.3225,0,"RA90"
"924",24,1.678,1,-0.3225,1,"RA90"
"925",25,1.056,0,0.3225,1,"RA90"
"926",26,1.171,0,0.3225,1,"RA90"
"927",27,1.251,0,0.3225,1,"RA90"
"928",28,1.515,0,-0.3225,0,"RA90"
"929",29,2.115,0,0.3225,1,"RA90"
"930",30,1.403,0,0.3225,1,"RA90"
"931",31,1.241,0,-0.3225,0,"RA90"
"932",32,1.822,1,-0.3225,1,"RA90"
"933",33,1.416,1,0.3225,0,"RA90"
"934",34,1.061,0,0.3225,1,"RA90"
"935",35,1.618,0,0.3225,1,"RA90"
"936",36,1.168,0,0.3225,1,"RA90"
"937",37,1.541,1,-0.3225,1,"RA90"
"938",38,1.435,1,-0.3225,1,"RA90"
"939",39,1.607,0,-0.3225,0,"RA90"
"940",40,1.463,1,-0.3225,1,"RA90"
"941",41,1.579,1,0.3225,0,"RA90"
"942",42,1.431,1,0.3225,0,"RA90"
"943",43,1.881,0,-0.3225,0,"RA90"
"944",44,1.534,0,-0.3225,0,"RA90"
"945",45,1.624,0,0.3225,1,"RA90"
"946",46,1.724,1,-0.3225,1,"RA90"
"947",47,1.259,0,0.3225,1,"RA90"
"948",48,1.156,0,0.3225,1,"RA90"
"949",49,1.584,0,0.3225,1,"RA90"
"950",50,1.675,0,-0.3225,0,"RA90"
"951",51,1.855,1,-0.3225,1,"RA90"
"952",52,1.405,0,0.3225,1,"RA90"
"953",53,1.217,0,0.3225,1,"RA90"
"954",54,1.621,1,-0.3225,1,"RA90"
"955",55,1.457,1,-0.3225,1,"RA90"
"956",56,1.179,1,-0.3225,1,"RA90"
"957",57,1.11,1,0.3225,0,"RA90"
"958",58,1.463,0,0.3225,1,"RA90"
"959",59,1.65,1,-0.3225,1,"RA90"
"960",60,1.261,1,-0.3225,1,"RA90"
"961",61,1.999,1,0.3225,0,"RA90"
"962",62,1.279,1,-0.3225,1,"RA90"
"963",63,1.399,1,0.3225,0,"RA90"
"964",64,1.23,1,0.3225,0,"RA90"
"965",65,1.662,1,-0.3225,1,"RA90"
"966",66,1.173,1,-0.3225,1,"RA90"
"967",67,1.741,1,-0.3225,1,"RA90"
"968",68,2,0,0.3225,1,"RA90"
"969",69,2.267,0,0.3225,1,"RA90"
"970",70,2.355,0,0.3225,1,"RA90"
"971",71,1.233,1,-0.3225,1,"RA90"
"972",72,1.906,1,-0.3225,1,"RA90"
"973",73,1.85,0,-0.3225,0,"RA90"
"974",74,1.702,1,0.3225,0,"RA90"
"975",75,1.707,0,-0.3225,0,"RA90"
"976",76,1.513,0,0.3225,1,"RA90"
"977",77,1.663,0,-0.3225,0,"RA90"
"978",78,1.813,0,-0.3225,0,"RA90"
"979",79,1.64,1,0.3225,0,"RA90"
"980",80,1.501,0,0.3225,1,"RA90"
"981",81,1.204,0,-0.3225,0,"RA90"
"982",82,1.375,0,0.3225,1,"RA90"
"983",83,1.727,0,0.3225,1,"RA90"
"984",84,1.962,1,0.3225,0,"RA90"
"985",85,1.29,0,0.3225,1,"RA90"
"986",86,2.303,0,-0.3225,0,"RA90"
"987",87,1.372,1,-0.3225,1,"RA90"
"988",88,1.71,0,0.3225,1,"RA90"
"989",89,1.368,1,0.3225,0,"RA90"
"990",90,1.208,1,-0.3225,1,"RA90"
"991",91,1.643,0,0.3225,1,"RA90"
"992",92,1.418,1,-0.3225,1,"RA90"
"993",93,1.423,0,0.3225,1,"RA90"
"994",94,1.629,1,-0.3225,1,"RA90"
"995",95,2.315,1,-0.3225,1,"RA90"
"996",96,1.722,1,-0.3225,1,"RA90"
"997",97,1.32,1,0.3225,0,"RA90"
"998",98,2.023,1,-0.3225,1,"RA90"
"999",99,1.459,1,-0.3225,1,"RA90"
"1000",100,1.365,0,0.3225,1,"RA90"
"1001",1,2.505,1,0.6503,0,"GS76"
"1002",2,3.01,0,0.6503,1,"GS76"
"1003",3,3.955,1,0.6503,0,"GS76"
"1004",4,3.379,1,0.6503,0,"GS76"
"1005",5,3.741,1,0.6503,0,"GS76"
"1006",6,3.741,1,0.6503,0,"GS76"
"1007",7,1.052,1,-0.6503,1,"GS76"
"1008",8,1.516,0,-0.6503,0,"GS76"
"1009",9,1.25,0,0.6503,1,"GS76"
"1010",10,2.369,1,0.6503,0,"GS76"
"1011",11,1.541,1,0.6503,0,"GS76"
"1012",12,1.427,0,0.6503,1,"GS76"
"1013",13,1.423,1,0.6503,0,"GS76"
"1014",14,1.578,0,0.6503,1,"GS76"
"1015",15,1.394,1,0.6503,0,"GS76"
"1016",16,1.514,0,0.6503,1,"GS76"
"1017",17,2.266,1,0.6503,0,"GS76"
"1018",18,1.456,0,0.6503,1,"GS76"
"1019",19,1.411,1,0.6503,0,"GS76"
"1020",20,2.148,0,0.6503,1,"GS76"
"1021",21,2.295,1,0.6503,0,"GS76"
"1022",22,1.509,0,0.6503,1,"GS76"
"1023",23,1.321,0,0.6503,1,"GS76"
"1024",24,1.651,1,0.6503,0,"GS76"
"1025",25,1.363,0,0.6503,1,"GS76"
"1026",26,1.299,1,0.6503,0,"GS76"
"1027",27,1.741,0,-0.6503,0,"GS76"
"1028",28,2.266,1,0.6503,0,"GS76"
"1029",29,2.837,1,-0.6503,1,"GS76"
"1030",30,2.115,0,0.6503,1,"GS76"
"1031",31,2.812,1,-0.6503,1,"GS76"
"1032",32,2.409,0,0.6503,1,"GS76"
"1033",33,1.681,1,0.6503,0,"GS76"
"1034",34,1.686,1,0.6503,0,"GS76"
"1035",35,1.974,1,0.6503,0,"GS76"
"1036",36,2.64,0,0.6503,1,"GS76"
"1037",37,1.314,0,0.6503,1,"GS76"
"1038",38,0.978,1,-0.6503,1,"GS76"
"1039",39,1.206,0,0.6503,1,"GS76"
"1040",40,1.196,1,-0.6503,1,"GS76"
"1041",41,1.957,0,0.6503,1,"GS76"
"1042",42,1.501,1,-0.6503,1,"GS76"
"1043",43,1.079,0,0.6503,1,"GS76"
"1044",44,2.019,1,0.6503,0,"GS76"
"1045",45,1.327,0,0.6503,1,"GS76"
"1046",46,1.404,1,0.6503,0,"GS76"
"1047",47,1.953,0,0.6503,1,"GS76"
"1048",48,2.364,0,0.6503,1,"GS76"
"1049",49,0.731,1,0.6503,0,"GS76"
"1050",50,2.432,1,0.6503,0,"GS76"
"1051",51,1.792,1,-0.6503,1,"GS76"
"1052",52,1.079,1,-0.6503,1,"GS76"
"1053",53,1.714,1,-0.6503,1,"GS76"
"1054",54,1.164,1,0.6503,0,"GS76"
"1055",55,1.597,1,0.6503,0,"GS76"
"1056",56,2.293,1,0.6503,0,"GS76"
"1057",57,1.851,1,0.6503,0,"GS76"
"1058",58,2.488,1,-0.6503,1,"GS76"
"1059",59,2.441,1,0.6503,0,"GS76"
"1060",60,2.573,0,0.6503,1,"GS76"
"1061",61,1.534,1,0.6503,0,"GS76"
"1062",62,1.393,1,-0.6503,1,"GS76"
"1063",63,1.904,0,0.6503,1,"GS76"
"1064",64,1.132,1,0.6503,0,"GS76"
"1065",65,1.564,1,0.6503,0,"GS76"
"1066",66,1.906,1,0.6503,0,"GS76"
"1067",67,1.866,1,-0.6503,1,"GS76"
"1068",68,2.267,1,0.6503,0,"GS76"
"1069",69,2.81,1,0.6503,0,"GS76"
"1070",70,2.159,0,0.6503,1,"GS76"
"1071",71,1.171,0,0.6503,1,"GS76"
"1072",72,1.592,1,-0.6503,1,"GS76"
"1073",73,2.769,1,0.6503,0,"GS76"
"1074",74,1.79,0,0.6503,1,"GS76"
"1075",75,1.919,1,0.6503,0,"GS76"
"1076",76,1.505,0,0.6503,1,"GS76"
"1077",77,1.374,1,-0.6503,1,"GS76"
"1078",78,2.298,1,0.6503,0,"GS76"
"1079",79,1.773,0,0.6503,1,"GS76"
"1080",80,1.28,1,0.6503,0,"GS76"
"1081",81,2.363,1,0.6503,0,"GS76"
"1082",82,1.948,1,-0.6503,1,"GS76"
"1083",83,2.551,0,0.6503,1,"GS76"
"1084",84,1.576,0,0.6503,1,"GS76"
"1085",85,1.707,1,0.6503,0,"GS76"
"1086",86,1.259,0,0.6503,1,"GS76"
"1087",87,1.107,1,0.6503,0,"GS76"
"1088",88,2.535,1,0.6503,0,"GS76"
"1089",89,2.317,1,-0.6503,1,"GS76"
"1090",90,1.195,0,0.6503,1,"GS76"
"1091",91,1.063,0,0.6503,1,"GS76"
"1092",92,1.149,1,0.6503,0,"GS76"
"1093",93,2.16,1,0.6503,0,"GS76"
"1094",94,1.684,1,0.6503,0,"GS76"
"1095",95,1.466,0,0.6503,1,"GS76"
"1096",96,1.392,1,0.6503,0,"GS76"
"1097",97,1.323,0,0.6503,1,"GS76"
"1098",98,1.018,0,0.6503,1,"GS76"
"1099",99,1.061,1,-0.6503,1,"GS76"
"1100",100,1.309,1,-0.6503,1,"GS76"
"1101",1,1.31,1,-0.6503,1,"GS76"
"1102",2,1.451,1,0.6503,0,"GS76"
"1103",3,1.654,1,0.6503,0,"GS76"
"1104",4,1.211,1,0.6503,0,"GS76"
"1105",5,1.176,1,0.6503,0,"GS76"
"1106",6,1.627,1,0.6503,0,"GS76"
"1107",7,1.863,1,-0.6503,1,"GS76"
"1108",8,2.306,1,0.6503,0,"GS76"
"1109",9,2.358,0,0.6503,1,"GS76"
"1110",10,1.302,1,0.6503,0,"GS76"
"1111",11,1.195,0,0.6503,1,"GS76"
"1112",12,0.957,0,0.6503,1,"GS76"
"1113",13,1.211,1,0.6503,0,"GS76"
"1114",14,1.204,0,0.6503,1,"GS76"
"1115",15,1.205,1,-0.6503,1,"GS76"
"1116",16,1.173,0,0.6503,1,"GS76"
"1117",17,1.083,1,0.6503,0,"GS76"
"1118",18,1.41,0,0.6503,1,"GS76"
"1119",19,1.493,1,0.6503,0,"GS76"
"1120",20,1.166,0,-0.6503,0,"GS76"
"1121",21,1.177,0,0.6503,1,"GS76"
"1122",22,1.605,1,-0.6503,1,"GS76"
"1123",23,3.103,1,0.6503,0,"GS76"
"1124",24,1.414,0,0.6503,1,"GS76"
"1125",25,2.263,1,0.6503,0,"GS76"
"1126",26,1.517,0,-0.6503,0,"GS76"
"1127",27,1.307,1,0.6503,0,"GS76"
"1128",28,1.507,0,0.6503,1,"GS76"
"1129",29,1.466,1,0.6503,0,"GS76"
"1130",30,1.968,1,0.6503,0,"GS76"
"1131",31,1.244,0,0.6503,1,"GS76"
"1132",32,1.093,1,-0.6503,1,"GS76"
"1133",33,1.413,0,0.6503,1,"GS76"
"1134",34,1.127,1,0.6503,0,"GS76"
"1135",35,1.173,0,0.6503,1,"GS76"
"1136",36,1.888,1,0.6503,0,"GS76"
"1137",37,1.031,0,0.6503,1,"GS76"
"1138",38,1.161,1,-0.6503,1,"GS76"
"1139",39,1.203,0,-0.6503,0,"GS76"
"1140",40,1.128,1,0.6503,0,"GS76"
"1141",41,1.195,0,0.6503,1,"GS76"
"1142",42,1.755,1,0.6503,0,"GS76"
"1143",43,1.116,1,-0.6503,1,"GS76"
"1144",44,1.048,0,0.6503,1,"GS76"
